user_id,name,screen_name,description,off_name,url.y,cessato,gruppo,url_gruppo,sub_gruppo,sub_gruppo_url
x3036616924,Raffaele Volpi,volpi_raffaele,"Deputato della Lega, Presidente Comitato Parlamentare per la Sicurezza della Repubblica (chairman Parliamentary committee for the security of the Republic)",volpi raffaele,https://documenti.camera.it/apps/commonServices/getDocumento.ashx?sezione=deputati&tipoDoc=schedaDeputato&idlegislatura=18&idPersona=302770&tipoAttivita=&tipoVisAtt=&tipoPersona=,False,LEGA - SALVINI PREMIER,https://documenti.camera.it/apps/commonServices/getDocumento.ashx?sezione=Deputati&tipoDoc=gruppo&idlegislatura=18&shadow_gruppi_parlamentari=3055,,
x3017823748,Ugo Parolo,UgoParolo,"Sottosegretario di Regione Lombardia con delega alle politiche per la Montagna.                               ""...Con l'esperienza di chi ha fatto le cose"".",parolo ugo,https://documenti.camera.it/apps/commonServices/getDocumento.ashx?sezione=deputati&tipoDoc=schedaDeputato&idlegislatura=18&idPersona=50123&tipoAttivita=&tipoVisAtt=&tipoPersona=,False,LEGA - SALVINI PREMIER,https://documenti.camera.it/apps/commonServices/getDocumento.ashx?sezione=Deputati&tipoDoc=gruppo&idlegislatura=18&shadow_gruppi_parlamentari=3055,,
x2995005586,Nicola Pellicani,ConPellicani,"Deputato della XVIII legislatura, eletto alla Camera per il collegio di Venezia e Spinea. Consigliere comunale e metropolitano di Venezia. Giornalista.",pellicani nicola,https://documenti.camera.it/apps/commonServices/getDocumento.ashx?sezione=deputati&tipoDoc=schedaDeputato&idlegislatura=18&idPersona=307704&tipoAttivita=&tipoVisAtt=&tipoPersona=,False,PARTITO DEMOCRATICO,https://documenti.camera.it/apps/commonServices/getDocumento.ashx?sezione=Deputati&tipoDoc=gruppo&idlegislatura=18&shadow_gruppi_parlamentari=3054,,
x2986474576,Pasquale Maglione,maglione5stelle,Deputato del Movimento 5 Stelle,maglione pasquale,https://documenti.camera.it/apps/commonServices/getDocumento.ashx?sezione=deputati&tipoDoc=schedaDeputato&idlegislatura=18&idPersona=307549&tipoAttivita=&tipoVisAtt=&tipoPersona=,False,MOVIMENTO 5 STELLE,https://documenti.camera.it/apps/commonServices/getDocumento.ashx?sezione=Deputati&tipoDoc=gruppo&idlegislatura=18&shadow_gruppi_parlamentari=3051,,
x2949100121,Andrea Dara,828f2a6866f64ba,,dara andrea,https://documenti.camera.it/apps/commonServices/getDocumento.ashx?sezione=deputati&tipoDoc=schedaDeputato&idlegislatura=18&idPersona=307683&tipoAttivita=&tipoVisAtt=&tipoPersona=,False,LEGA - SALVINI PREMIER,https://documenti.camera.it/apps/commonServices/getDocumento.ashx?sezione=Deputati&tipoDoc=gruppo&idlegislatura=18&shadow_gruppi_parlamentari=3055,,
x2902178505,Michele Anzaldi,Michele_Anzaldi,Deputato - Commissione parlamentare per l'indirizzo generale e la vigilanza dei servizi radiotelevisivi,anzaldi michele,https://documenti.camera.it/apps/commonServices/getDocumento.ashx?sezione=deputati&tipoDoc=schedaDeputato&idlegislatura=18&idPersona=305946&tipoAttivita=&tipoVisAtt=&tipoPersona=,False,ITALIA VIVA,https://documenti.camera.it/apps/commonServices/getDocumento.ashx?sezione=Deputati&tipoDoc=gruppo&idlegislatura=18&shadow_gruppi_parlamentari=3251,,
x2901538787,Angela Salafia,AngelaSalafia,Portavoce del Movimento 5 stelle eletto alla Camera dei Deputati - Membro della Commissione Giustizia e Commissione Antimafia,salafia angela,https://documenti.camera.it/apps/commonServices/getDocumento.ashx?sezione=deputati&tipoDoc=schedaDeputato&idlegislatura=18&idPersona=307439&tipoAttivita=&tipoVisAtt=&tipoPersona=,False,MOVIMENTO 5 STELLE,https://documenti.camera.it/apps/commonServices/getDocumento.ashx?sezione=Deputati&tipoDoc=gruppo&idlegislatura=18&shadow_gruppi_parlamentari=3051,,
x2862880558,Arianna Lazzarini,arilazzarini,Consigliere regionale del Veneto Vicecapogruppo Lega Nord.,lazzarini arianna,https://documenti.camera.it/apps/commonServices/getDocumento.ashx?sezione=deputati&tipoDoc=schedaDeputato&idlegislatura=18&idPersona=307570&tipoAttivita=&tipoVisAtt=&tipoPersona=,False,LEGA - SALVINI PREMIER,https://documenti.camera.it/apps/commonServices/getDocumento.ashx?sezione=Deputati&tipoDoc=gruppo&idlegislatura=18&shadow_gruppi_parlamentari=3055,,
x2811436788,Andrea Mura,A_MuraOfficial,Ocean racer,mura romina,https://documenti.camera.it/apps/commonServices/getDocumento.ashx?sezione=deputati&tipoDoc=schedaDeputato&idlegislatura=18&idPersona=306053&tipoAttivita=&tipoVisAtt=&tipoPersona=,False,PARTITO DEMOCRATICO,https://documenti.camera.it/apps/commonServices/getDocumento.ashx?sezione=Deputati&tipoDoc=gruppo&idlegislatura=18&shadow_gruppi_parlamentari=3054,,
x2775392512,Carlo Fatuzzo,carlo_fatuzzo,https://t.co/AT65hsnjdo #pensionatiallattacco,fatuzzo carlo,https://documenti.camera.it/apps/commonServices/getDocumento.ashx?sezione=deputati&tipoDoc=schedaDeputato&idlegislatura=18&idPersona=307626&tipoAttivita=&tipoVisAtt=&tipoPersona=,False,FORZA ITALIA - BERLUSCONI PRESIDENTE,https://documenti.camera.it/apps/commonServices/getDocumento.ashx?sezione=Deputati&tipoDoc=gruppo&idlegislatura=18&shadow_gruppi_parlamentari=3053,,
x2759208687,Gianni Tonelli,GianniTonelli,Deputato della Lega - Segretario Generale Aggiunto del Sindacato Autonomo di Polizia,tonelli gianni,https://documenti.camera.it/apps/commonServices/getDocumento.ashx?sezione=deputati&tipoDoc=schedaDeputato&idlegislatura=18&idPersona=307324&tipoAttivita=&tipoVisAtt=&tipoPersona=,False,LEGA - SALVINI PREMIER,https://documenti.camera.it/apps/commonServices/getDocumento.ashx?sezione=Deputati&tipoDoc=gruppo&idlegislatura=18&shadow_gruppi_parlamentari=3055,,
x2741809968,Elena Lucchini,ElenaLucchini,"🇮🇹 Deputato Lega Salvini Premier - Capogruppo Lega Commissione Ambiente, Territorio e Lavori pubblici Camera dei Deputati",lucchini elena,https://documenti.camera.it/apps/commonServices/getDocumento.ashx?sezione=deputati&tipoDoc=schedaDeputato&idlegislatura=18&idPersona=307656&tipoAttivita=&tipoVisAtt=&tipoPersona=,False,LEGA - SALVINI PREMIER,https://documenti.camera.it/apps/commonServices/getDocumento.ashx?sezione=Deputati&tipoDoc=gruppo&idlegislatura=18&shadow_gruppi_parlamentari=3055,,
x2725835234,Piero De Luca 🇮🇹 🇪🇺,Piero_De_Luca,"Avvocato, Deputato PD, Capogruppo in Commissione Politiche dell'Unione europea alla Camera",de luca piero,https://documenti.camera.it/apps/commonServices/getDocumento.ashx?sezione=deputati&tipoDoc=schedaDeputato&idlegislatura=18&idPersona=307561&tipoAttivita=&tipoVisAtt=&tipoPersona=,False,PARTITO DEMOCRATICO,https://documenti.camera.it/apps/commonServices/getDocumento.ashx?sezione=Deputati&tipoDoc=gruppo&idlegislatura=18&shadow_gruppi_parlamentari=3054,,
x2668990849,Elena Maccanti,Elmac71,"Giornalista, mamma di Valentina e Beatrice❤️. Della #Lega, sempre🍀 Attualmente deputato, capogruppo Lega #SalviniPremier in Commissione Trasporti.",maccanti elena,https://documenti.camera.it/apps/commonServices/getDocumento.ashx?sezione=deputati&tipoDoc=schedaDeputato&idlegislatura=18&idPersona=302980&tipoAttivita=&tipoVisAtt=&tipoPersona=,False,LEGA - SALVINI PREMIER,https://documenti.camera.it/apps/commonServices/getDocumento.ashx?sezione=Deputati&tipoDoc=gruppo&idlegislatura=18&shadow_gruppi_parlamentari=3055,,
x2521419357,Paolo Siani,SianiPaolo,"Direttore della UOC Pediatria 1 dell’Ospedale Santobono, Napoli, Parlamentare",siani paolo,https://documenti.camera.it/apps/commonServices/getDocumento.ashx?sezione=deputati&tipoDoc=schedaDeputato&idlegislatura=18&idPersona=307187&tipoAttivita=&tipoVisAtt=&tipoPersona=,False,PARTITO DEMOCRATICO,https://documenti.camera.it/apps/commonServices/getDocumento.ashx?sezione=Deputati&tipoDoc=gruppo&idlegislatura=18&shadow_gruppi_parlamentari=3054,,
x2496933837,Marzia Ferraioli,marferraioli,Professore universitario Università degli Studi di Roma-Tor Vergata - Avvocato,ferraioli marzia,https://documenti.camera.it/apps/commonServices/getDocumento.ashx?sezione=deputati&tipoDoc=schedaDeputato&idlegislatura=18&idPersona=307539&tipoAttivita=&tipoVisAtt=&tipoPersona=,False,FORZA ITALIA - BERLUSCONI PRESIDENTE,https://documenti.camera.it/apps/commonServices/getDocumento.ashx?sezione=Deputati&tipoDoc=gruppo&idlegislatura=18&shadow_gruppi_parlamentari=3053,,
x2481739930,Francesca Gerardi,Ger84F,,gerardi francesca,https://documenti.camera.it/apps/commonServices/getDocumento.ashx?sezione=deputati&tipoDoc=schedaDeputato&idlegislatura=18&idPersona=307477&tipoAttivita=&tipoVisAtt=&tipoPersona=,False,LEGA - SALVINI PREMIER,https://documenti.camera.it/apps/commonServices/getDocumento.ashx?sezione=Deputati&tipoDoc=gruppo&idlegislatura=18&shadow_gruppi_parlamentari=3055,,
x2459996144,Massimo Baroni,M5S_Baroni,"#M5S Commissione Affari Sociali Camera dei Deputati #Sanità #PoliticheSociali #Azzardo
Facebook https://t.co/QfusEFoa8w…
Telegram https://t.co/ETc5ynkTdB",baroni massimo enrico,https://documenti.camera.it/apps/commonServices/getDocumento.ashx?sezione=deputati&tipoDoc=schedaDeputato&idlegislatura=18&idPersona=305800&tipoAttivita=&tipoVisAtt=&tipoPersona=,False,MISTO,https://documenti.camera.it/apps/commonServices/getDocumento.ashx?sezione=Deputati&tipoDoc=gruppo&idlegislatura=18&shadow_gruppi_parlamentari=3033,L'ALTERNATIVA C'E,https://documenti.camera.it/apps/commonServices/getDocumento.ashx?sezione=Deputati&tipoDoc=gruppoMisto&idlegislatura=18&shadow_gruppi_parlamentari=3033&shadow_gruppi_misti=3491&tipoVis=2#misto3491
x2443559113,Wanda Ferro,WandaFerro,"Durante le rivoluzioni ci sono due specie di individui: coloro che le fanno e coloro che ne approfittano.
H. Balzac",ferro wanda,https://documenti.camera.it/apps/commonServices/getDocumento.ashx?sezione=deputati&tipoDoc=schedaDeputato&idlegislatura=18&idPersona=307567&tipoAttivita=&tipoVisAtt=&tipoPersona=,False,FRATELLI D'ITALIA,https://documenti.camera.it/apps/commonServices/getDocumento.ashx?sezione=Deputati&tipoDoc=gruppo&idlegislatura=18&shadow_gruppi_parlamentari=3052,,
x2441629450,Andrea Giarrizzo,andreagiarrizz,"Membro della Camera dei Deputati.
Commissione Attività Produttive, Commercio e Turismo.

Movimento 5 Stelle.",giarrizzo andrea,https://documenti.camera.it/apps/commonServices/getDocumento.ashx?sezione=deputati&tipoDoc=schedaDeputato&idlegislatura=18&idPersona=307121&tipoAttivita=&tipoVisAtt=&tipoPersona=,False,MOVIMENTO 5 STELLE,https://documenti.camera.it/apps/commonServices/getDocumento.ashx?sezione=Deputati&tipoDoc=gruppo&idlegislatura=18&shadow_gruppi_parlamentari=3051,,
x2431835088,Daniela Ruffino,dan_ruffino,Consigliere della Regione Piemonte,ruffino daniela,https://documenti.camera.it/apps/commonServices/getDocumento.ashx?sezione=deputati&tipoDoc=schedaDeputato&idlegislatura=18&idPersona=307478&tipoAttivita=&tipoVisAtt=&tipoPersona=,False,MISTO,https://documenti.camera.it/apps/commonServices/getDocumento.ashx?sezione=Deputati&tipoDoc=gruppo&idlegislatura=18&shadow_gruppi_parlamentari=3033,CAMBIAMO!-POPOLO PROTAGONISTA,https://documenti.camera.it/apps/commonServices/getDocumento.ashx?sezione=Deputati&tipoDoc=gruppoMisto&idlegislatura=18&shadow_gruppi_parlamentari=3033&shadow_gruppi_misti=3473&tipoVis=2#misto3473
x2422628264,Giorgia Latini,latinigiorgia,"💼 Assessore alla Cultura, Sport, Istruzione, Partecipazione e Volontariato della Regione #Marche 🇮🇹 Lega - Salvini Premier",latini giorgia,https://documenti.camera.it/apps/commonServices/getDocumento.ashx?sezione=deputati&tipoDoc=schedaDeputato&idlegislatura=18&idPersona=307173&tipoAttivita=&tipoVisAtt=&tipoPersona=,2020-11-10 00:00:00,,,,
x2415887431,Lucia Ciampi,Lucia_Ciampi,Deputata del Partito democratico. Membro della VII Commissione Cultura della Camera dei deputati,ciampi lucia,https://documenti.camera.it/apps/commonServices/getDocumento.ashx?sezione=deputati&tipoDoc=schedaDeputato&idlegislatura=18&idPersona=307258&tipoAttivita=&tipoVisAtt=&tipoPersona=,False,PARTITO DEMOCRATICO,https://documenti.camera.it/apps/commonServices/getDocumento.ashx?sezione=Deputati&tipoDoc=gruppo&idlegislatura=18&shadow_gruppi_parlamentari=3054,,
x2377155925,Pier Carlo Padoan,PCPadoan,Ministro dell'Economia e delle Finanze dal 24 febbraio 2014 all'1 giugno 2018. Deputato alla Camera in rappresentanza del collegio di Siena.,padoan pietro carlo,https://documenti.camera.it/apps/commonServices/getDocumento.ashx?sezione=deputati&tipoDoc=schedaDeputato&idlegislatura=18&idPersona=306641&tipoAttivita=&tipoVisAtt=&tipoPersona=,2020-11-04 00:00:00,,,,
x2375205539,Annaelsa Tartaglione,AnnaelsaT,,tartaglione annaelsa,https://documenti.camera.it/apps/commonServices/getDocumento.ashx?sezione=deputati&tipoDoc=schedaDeputato&idlegislatura=18&idPersona=307316&tipoAttivita=&tipoVisAtt=&tipoPersona=,False,FORZA ITALIA - BERLUSCONI PRESIDENTE,https://documenti.camera.it/apps/commonServices/getDocumento.ashx?sezione=Deputati&tipoDoc=gruppo&idlegislatura=18&shadow_gruppi_parlamentari=3053,,
x2345113069,Luigi Iovino,IovinoLuigiM5S,Deputato - Segretario dell’Ufficio di Presidenza➡️ https://t.co/ZYlnsO7Lwi,iovino luigi,https://documenti.camera.it/apps/commonServices/getDocumento.ashx?sezione=deputati&tipoDoc=schedaDeputato&idlegislatura=18&idPersona=307208&tipoAttivita=&tipoVisAtt=&tipoPersona=,False,MOVIMENTO 5 STELLE,https://documenti.camera.it/apps/commonServices/getDocumento.ashx?sezione=Deputati&tipoDoc=gruppo&idlegislatura=18&shadow_gruppi_parlamentari=3051,,
x2280877178,Cristian Romaniello,Cristian5stelle,Portavoce del MoVimento 5 Stelle eletto alla Camera dei Deputati,romaniello cristian,https://documenti.camera.it/apps/commonServices/getDocumento.ashx?sezione=deputati&tipoDoc=schedaDeputato&idlegislatura=18&idPersona=307646&tipoAttivita=&tipoVisAtt=&tipoPersona=,False,MISTO,https://documenti.camera.it/apps/commonServices/getDocumento.ashx?sezione=Deputati&tipoDoc=gruppo&idlegislatura=18&shadow_gruppi_parlamentari=3033,non iscritto ad alcuna componente politica,https://documenti.camera.it/apps/commonServices/getDocumento.ashx?sezione=Deputati&tipoDoc=gruppoMisto&idlegislatura=18&shadow_gruppi_parlamentari=3033&shadow_gruppi_misti=999&tipoVis=2#misto999
x2275042282,Generoso Maraia,MaraiaGeneroso1,"Deputato della Repubblica per il #M5S, eletto nel collegio uninominale Campania 2-02 di #ArianoIrpino. Componente Commissione #Ambiente.",maraia generoso,https://documenti.camera.it/apps/commonServices/getDocumento.ashx?sezione=deputati&tipoDoc=schedaDeputato&idlegislatura=18&idPersona=307515&tipoAttivita=&tipoVisAtt=&tipoPersona=,False,MOVIMENTO 5 STELLE,https://documenti.camera.it/apps/commonServices/getDocumento.ashx?sezione=Deputati&tipoDoc=gruppo&idlegislatura=18&shadow_gruppi_parlamentari=3051,,
x2256679742,Vittorio Ferraresi,Ferraresi_V,"Deputato MoVimento 5 Stelle - Sottosegretario al Ministero della Giustizia. 
Facebook Vittorio Ferraresi https://t.co/jFLNEddfEr",ferraresi vittorio,https://documenti.camera.it/apps/commonServices/getDocumento.ashx?sezione=deputati&tipoDoc=schedaDeputato&idlegislatura=18&idPersona=305972&tipoAttivita=&tipoVisAtt=&tipoPersona=,False,MOVIMENTO 5 STELLE,https://documenti.camera.it/apps/commonServices/getDocumento.ashx?sezione=Deputati&tipoDoc=gruppo&idlegislatura=18&shadow_gruppi_parlamentari=3051,,
x2191248370,Matteo Mauri 🇮🇹🇪🇺,mmauripd,"Tradurre i Valori in fatti concreti.
Deputato #PD. 
Militante.",mauri matteo,https://documenti.camera.it/apps/commonServices/getDocumento.ashx?sezione=deputati&tipoDoc=schedaDeputato&idlegislatura=18&idPersona=306176&tipoAttivita=&tipoVisAtt=&tipoPersona=,False,PARTITO DEMOCRATICO,https://documenti.camera.it/apps/commonServices/getDocumento.ashx?sezione=Deputati&tipoDoc=gruppo&idlegislatura=18&shadow_gruppi_parlamentari=3054,,
x2177920516,Elisabetta Ripani,BettaRipani,"Deputata della XVIII Legislatura, membro della IV Commissione Difesa, consigliere comunale di Forza Italia nel Comune di Grosseto.",ripani elisabetta,https://documenti.camera.it/apps/commonServices/getDocumento.ashx?sezione=deputati&tipoDoc=schedaDeputato&idlegislatura=18&idPersona=307268&tipoAttivita=&tipoVisAtt=&tipoPersona=,False,FORZA ITALIA - BERLUSCONI PRESIDENTE,https://documenti.camera.it/apps/commonServices/getDocumento.ashx?sezione=Deputati&tipoDoc=gruppo&idlegislatura=18&shadow_gruppi_parlamentari=3053,,
x2162857184,Laura Cantini,CantiniL,Senatrice PD XVII° Legislatura - Membro delle commissioni Lavori Pubblici e Questioni Regionali - Vigilanza Rai - inchiesta Moby Prince,cantini laura,https://documenti.camera.it/apps/commonServices/getDocumento.ashx?sezione=deputati&tipoDoc=schedaDeputato&idlegislatura=18&idPersona=306350&tipoAttivita=&tipoVisAtt=&tipoPersona=,False,PARTITO DEMOCRATICO,https://documenti.camera.it/apps/commonServices/getDocumento.ashx?sezione=Deputati&tipoDoc=gruppo&idlegislatura=18&shadow_gruppi_parlamentari=3054,,
x2149359853,Angela Raffa,RaffaAngela,Deputata Movimento 5 Stelle,raffa angela,https://documenti.camera.it/apps/commonServices/getDocumento.ashx?sezione=deputati&tipoDoc=schedaDeputato&idlegislatura=18&idPersona=307406&tipoAttivita=&tipoVisAtt=&tipoPersona=,False,MOVIMENTO 5 STELLE,https://documenti.camera.it/apps/commonServices/getDocumento.ashx?sezione=Deputati&tipoDoc=gruppo&idlegislatura=18&shadow_gruppi_parlamentari=3051,,
x1956171698,Carmelo Miceli 🇮🇹,carmelomiceliPD,"Avvocato, Responsabile Sicurezza del Partito Democratico, Deputato e componente Commissioni Bicamerale Antimafia, Affari Costituzionali e Giustizia.",miceli carmelo,https://documenti.camera.it/apps/commonServices/getDocumento.ashx?sezione=deputati&tipoDoc=schedaDeputato&idlegislatura=18&idPersona=307384&tipoAttivita=&tipoVisAtt=&tipoPersona=,False,PARTITO DEMOCRATICO,https://documenti.camera.it/apps/commonServices/getDocumento.ashx?sezione=Deputati&tipoDoc=gruppo&idlegislatura=18&shadow_gruppi_parlamentari=3054,,
x1949844973,Luca Lotti,LottiLuca,Babbo di Gherardo e Anita. Deputato. Iscritto e militante PD.,lotti luca,https://documenti.camera.it/apps/commonServices/getDocumento.ashx?sezione=deputati&tipoDoc=schedaDeputato&idlegislatura=18&idPersona=306128&tipoAttivita=&tipoVisAtt=&tipoPersona=,False,PARTITO DEMOCRATICO,https://documenti.camera.it/apps/commonServices/getDocumento.ashx?sezione=Deputati&tipoDoc=gruppo&idlegislatura=18&shadow_gruppi_parlamentari=3054,,
x1908166152,Alessio Villarosa,ale_villarosa,"Parlamentare eletto alla Camera dei deputati con il Movimento 5 stelle, Sottosegretario al Ministero dell'Economia e delle Finanze.",villarosa alessio mattia,https://documenti.camera.it/apps/commonServices/getDocumento.ashx?sezione=deputati&tipoDoc=schedaDeputato&idlegislatura=18&idPersona=306091&tipoAttivita=&tipoVisAtt=&tipoPersona=,False,MISTO,https://documenti.camera.it/apps/commonServices/getDocumento.ashx?sezione=Deputati&tipoDoc=gruppo&idlegislatura=18&shadow_gruppi_parlamentari=3033,non iscritto ad alcuna componente politica,https://documenti.camera.it/apps/commonServices/getDocumento.ashx?sezione=Deputati&tipoDoc=gruppoMisto&idlegislatura=18&shadow_gruppi_parlamentari=3033&shadow_gruppi_misti=999&tipoVis=2#misto999
x1905601525,SandraSAVINO,Sandra_Savino,"Coordinatrice regionale di ForzaItalia FVG, Deputato di Forza Italia alla Camera",savino sandra,https://documenti.camera.it/apps/commonServices/getDocumento.ashx?sezione=deputati&tipoDoc=schedaDeputato&idlegislatura=18&idPersona=305684&tipoAttivita=&tipoVisAtt=&tipoPersona=,False,FORZA ITALIA - BERLUSCONI PRESIDENTE,https://documenti.camera.it/apps/commonServices/getDocumento.ashx?sezione=Deputati&tipoDoc=gruppo&idlegislatura=18&shadow_gruppi_parlamentari=3053,,
